time,seconds_elapsed,accelZ,accelY,accelX,time,seconds_elapsed,gyroZ,gyroY,gyroX
1743715039477552400,4.603552490234375,0.4525859103014692,1.8908721990346908,0.4409195840356871,1743715039477552400,4.603552490234375,-0.0370511673390865,0.4575729966163635,0.0548462867736816
1743715039487515400,4.613515380859375,0.4863222487518563,2.000095374819636,0.4485678337665274,1743715039487515400,4.613515380859375,-0.0119934855028986,0.4258752465248108,0.0848689004778862
1743715039497479400,4.6234794921875,0.4909960492491722,2.0886217995345597,0.3987819855300709,1743715039497479400,4.6234794921875,0.009864424355328,0.3960218727588653,0.1149479299783706
1743715039507442400,4.6334423828125,0.5179015918314457,2.14630534221828,0.3587653247011825,1743715039507442400,4.6334423828125,0.0334704183042049,0.3890103101730346,0.1191285550594329
1743715039517406500,4.643406494140625,0.6494003123104571,2.142694165983796,0.4035790470808744,1743715039517406500,4.643406494140625,0.0561948791146278,0.3678483366966247,0.1137383431196212
1743715039527369200,4.653369140625,0.7306149527072906,2.1169880623191597,0.555541440526396,1743715039527369200,4.653369140625,0.0775467753410339,0.34353768825531,0.1193062141537666
1743715039537332200,4.663332275390625,0.7760217821419239,2.1091133834213016,0.7343450791463255,1743715039537332200,4.663332275390625,0.104832999408245,0.324613094329834,0.1195373982191085
1743715039547296300,4.673296142578125,0.8322516188859939,2.1599445759922267,0.9160017691098152,1743715039547296300,4.673296142578125,0.1252671629190445,0.3152304887771606,0.1100514829158783
1743715039557259300,4.68325927734375,0.7868658322393893,2.180792133709788,1.0072352608263493,1743715039557259300,4.68325927734375,0.1308518052101135,0.3004072606563568,0.1057712286710739
1743715039567223300,4.693223388671875,0.7471896554112434,2.2113176203548908,1.0912886317804456,1743715039567223300,4.693223388671875,0.1366487145423889,0.2745682001113891,0.1120357811450958
1743715039577186300,4.703186279296875,0.6837538328111171,2.1868162163048983,1.1106699163377285,1743715039577186300,4.703186279296875,0.137067899107933,0.2618996202945709,0.1368444859981537
1743715039587149300,4.7131494140625,0.5728046369511633,2.1174165168643,1.0448948371350764,1743715039587149300,4.7131494140625,0.1306544691324234,0.2381458282470703,0.1682977527379989
1743715039597113300,4.72311328125,0.605043284189701,2.0333663607805965,1.0036526530992238,1743715039597113300,4.72311328125,0.1234634667634964,0.20633564889431,0.191034197807312
1743715039607076400,4.733076416015625,0.7121664189554751,1.8668752373754975,0.9399295379903166,1743715039607076400,4.733076416015625,0.1159727871417999,0.1756704151630401,0.2239663153886795
1743715039617039400,4.743039306640625,0.7042097608625888,1.5271587138742209,0.8818911905195563,1743715039617039400,4.743039306640625,0.121675431728363,0.1492054015398025,0.270032674074173
1743715039627003400,4.75300341796875,0.6338520300447941,1.042484268862009,0.8014845785699785,1743715039627003400,4.75300341796875,0.1386027485132217,0.1355697512626648,0.3185043334960937
1743715039636966400,4.76296630859375,0.7388087805569171,0.3354588660567998,0.6836481804795563,1743715039636966400,4.76296630859375,0.1652729660272598,0.1167168170213699,0.3420564830303192
